gene_accession,SRR4425689,SRR4425688,SRR4425691,SRR4425695,SRR4425683,SRR4425690,SRR4425694,SRR4425656,SRR4425684,SRR4425696,SRR4425681,SRR4425685,SRR4425692,SRR4425687,SRR4425686,SRR4425682
MEG_5420|Metals|Copper_resistance|Copper_resistance_protein|PCOC,0,0,0,0,70.0,0,0,0,32.0,53.0,30.0,14.0,0,0,153.0,47.0
MEG_75|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,48.0,0,0,0,83.0,0,0,73.0,0,0,96.0,0
MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP,24.0,18.0,0,239.0,396.0,40.0,0,0,647.0,270.0,239.0,211.0,0,0,1244.0,406.0
MEG_2805|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,365.0,379.0,0,0,0,579.0,556.0,644.0,821.0,10.0,0,573.0,813.0
MEG_3072|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF,0,0,0,0,16.0,0,0,0,0,0,0,12.0,0,0,27.0,0
MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,114.0,161.0,0,0,0,285.0,190.0,229.0,370.0,0,0,255.0,222.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,0,0,0,73.0,203.0,13.0,0,0,270.0,116.0,118.0,85.0,0,0,620.0,166.0
MEG_3200|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,150.0,0,0,0,0,0
MEG_3816|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,386.0,0,0,0,0,1309.0,0,0,0,0,0,0,0,1293.0,0,0
MEG_2955|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,34.0,116.0,0,0,0,126.0,36.0,61.0,0,0,0,257.0,62.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,18.0,0,0,0,12.0,10.0,7.0,0,0,0,28.0,0
MEG_1732|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0
MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,114.0,115.0,0,482.0,286.0,400.0,0,0,180.0,1080.0,885.0,456.0,0,382.0,498.0,1188.0
MEG_2812|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,329.0,0,0,0,373.0,0,0,552.0,0,0,509.0,0
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,74.0,165.0,0,0,0,158.0,114.0,87.0,49.0,0,0,480.0,139.0
MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA,0,0,0,219.0,431.0,0,0,0,526.0,219.0,241.0,208.0,0,0,1295.0,342.0
MEG_1576|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,0,0,0,33.0,80.0,0,0,0,104.0,45.0,32.0,38.0,0,0,214.0,56.0
MEG_6601|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,20.0,0,0,19.0,0,0,0,0
MEG_3825|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0
MEG_6635|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,26.0,0,0,26.0,0,0,10.0,0
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0
MEG_5208|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,42.0,0,0,0,77.0,101.0,0,0,0,0,95.0,0,0,0
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,69.0,0,0,0,0,0,0,0,0,0,0
MEG_2811|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,286.0,0,0,0,473.0,0,0,601.0,0,0,574.0,0
MEG_7849|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZINT,0,0,0,46.0,173.0,13.0,0,0,277.0,103.0,99.0,70.0,0,0,459.0,115.0
MEG_1177|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,6.0,0
MEG_4770|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,12.0,0,0,0,11.0,0,0,0,0,0,36.0,0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,256.0,733.0,0,0,0,613.0,519.0,344.0,319.0,0,0,2238.0,784.0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,183.0,0,0,0,178.0,0,0,300.0,0,0,172.0,0
MEG_7175|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,38.0,47.0,0,164.0,149.0,177.0,0,0,0,342.0,387.0,38.0,0,167.0,72.0,524.0
MEG_6577|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,0,0,0,53.0,85.0,0,0,0,119.0,44.0,57.0,50.0,0,0,297.0,74.0
MEG_2729|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRD,0,13.0,0,100.0,193.0,0,0,0,278.0,129.0,166.0,133.0,0,0,734.0,209.0
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,30.0,0,0,0,23.0,0,0,20.0,0,0,130.0,0
MEG_7014|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,166.0,232.0,0,70.0,457.0,815.0,0,0,102.0,233.0,583.0,113.0,0,1048.0,1733.0,690.0
MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED,0,0,0,0,28.0,0,0,0,0,20.0,0,0,0,0,0,0
MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,0,0,293.0,0,0,0,459.0,457.0,0,0,0,0,574.0,0,0,0
MEG_3021|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSF,0,0,0,0,8.0,0,0,0,10.0,0,0,98.0,0,0,22.0,0
MEG_2742|Drugs|MLS|Macrolide_esterases|EREA,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0
MEG_4044|Drugs|MLS|Macrolide_phosphotransferases|MPHE,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,0
MEG_1478|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,0,0,0,0,0,0,0,0,7.0,0,6.0,16.0,0,0,0,0
MEG_2875|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABI,0,11.0,0,69.0,220.0,0,0,0,206.0,105.0,88.0,107.0,0,0,487.0,183.0
MEG_3841|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,0,0,53.0,0,0,0,69.0,0,0,99.0,0,0,80.0,0
MEG_7141|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0
MEG_1155|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0,0,68.0,0,0,0,42.0,0,0,80.0,0,0,110.0,0
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,59.0,0,0,0,0,0,0,0,84.0,0,0
MEG_2734|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EMRR,0,0,0,75.0,205.0,11.0,0,0,225.0,101.0,84.0,98.0,0,0,584.0,107.0
MEG_3948|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,0,0,0,220.0,367.0,0,0,0,596.0,305.0,272.0,222.0,0,0,1207.0,402.0
MEG_1086|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,16.0,0,0,0,0,0,0,0,0,14.0,0,0,51.0,14.0
MEG_2815|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,86.0,0,0,0,162.0,0,0,175.0,0,0,169.0,0
MEG_7125|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,56.0,0,0,0,70.0,0,0,86.0,0,0,131.0,0
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0
MEG_2678|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,30.0,16.0
MEG_2873|Biocides|Phenolic_compound_resistance|Triclosan-resistant_mutation|FABG|RequiresSNPConfirmation,0,0,0,111.0,171.0,18.0,0,0,235.0,110.0,68.0,84.0,0,8.0,486.0,117.0
MEG_7263|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,0,0,0,72.0,165.0,0,0,0,256.0,76.0,95.0,77.0,0,0,518.0,178.0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,0,0,102.0,210.0,0,0,0,251.0,71.0,67.0,79.0,0,0,351.0,105.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,0,0,0,49.0,105.0,0,0,0,147.0,74.0,60.0,63.0,0,0,347.0,76.0
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0,0,163.0,1240.0,959.0,0,393.0,618.0,979.0,2231.0,3295.0,1065.0,286.0,0,4543.0,4408.0
MEG_1174|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0,0,0,0,150.0,0,0,0,127.0,0,0,144.0,0,0,182.0,0
MEG_6500|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILB,0,0,0,0,224.0,0,0,0,83.0,216.0,113.0,43.0,0,0,394.0,159.0
MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,170.0,154.0,0,425.0,596.0,583.0,0,0,61.0,1099.0,905.0,157.0,0,560.0,304.0,1049.0
MEG_6071|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTF,0,0,0,28.0,0,0,0,0,0,31.0,0,0,0,0,0,0
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,206.0,0,0,290.0,676.0,455.0,0,0,647.0,559.0,430.0,347.0,125.0,484.0,1334.0,685.0
MEG_7155|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,0,116.0,0,224.0,0,0,0,272.0,331.0,0,0,0,77.0,356.0
MEG_7062|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,0,0,0,0,179.0,0,0,0,0,0,0,54.0,0,0,17.0,0
MEG_2847|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0,0,0,0,152.0,0,0,0,409.0,0,0,347.0,0,0,356.0,0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,0,0,0,0,130.0,0,0,0,80.0,0,0,133.0,0,0,155.0,0
MEG_7122|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0,75.0
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,0,320.0,306.0,0,0,0,578.0,902.0,344.0,1101.0,0,0,451.0,268.0
MEG_2573|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRC|RequiresSNPConfirmation,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
MEG_7066|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,0,34.0,0,0,0,0,0,0
MEG_7171|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,0,408.0,39.0,136.0,0,0,0,646.0,846.0,0,0,143.0,0,818.0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,0,10.0,0,112.0,125.0,9.0,0,0,273.0,124.0,110.0,115.0,0,0,583.0,180.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,1809.0,2014.0,1361.0,2015.0,5679.0,4808.0,3130.0,3258.0,5357.0,3624.0,3021.0,3492.0,3730.0,4964.0,13460.0,5097.0
MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,40.0,0,0,20.0,0,0,0,0
MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1701.0,1927.0,702.0,2503.0,5217.0,4752.0,1485.0,1591.0,6218.0,6269.0,6495.0,6539.0,1556.0,5922.0,8598.0,7828.0
MEG_1697|Drugs|betalactams|Class_A_betalactamases|CFX,16.0,0,0,0,0,21.0,0,0,0,25.0,0,0,0,48.0,0,52.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,0,0,0,123.0,177.0,0,0,0,136.0,113.0,97.0,109.0,0,0,526.0,152.0
MEG_4171|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKD,0,0,0,118.0,128.0,14.0,0,0,230.0,124.0,83.0,86.0,0,0,405.0,134.0
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,581.0,284.0,88.0,0,0,100.0,1585.0,1510.0,127.0,0,47.0,344.0,1846.0
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,0,8.0,0,14.0,65.0,0,0,0,118.0,66.0,41.0,34.0,0,7.0,266.0,100.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,197.0,0,0,0,359.0,0,0,0,0,0,0,424.0,0,524.0,584.0,463.0
MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO,0,0,0,331.0,530.0,54.0,0,0,858.0,356.0,348.0,354.0,0,0,1850.0,507.0
MEG_1488|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADX,0,0,0,131.0,834.0,0,0,6.0,269.0,226.0,282.0,353.0,10.0,0,2411.0,570.0
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0,0,14.0,0,0,0,27.0,14.0,22.0,0,0,0,37.0,0,0,0
MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,0,1384.0,1563.0,0,2694.0,2892.0,0,3504.0,2858.0,0,2966.0,0,930.0,3975.0
MEG_2855|Drugs|MLS|23S_rRNA_methyltransferases|ERMX,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0
MEG_8250|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,941.0,0,0,0,2346.0,2251.0,0,0,0,0,2825.0,0,0,0
MEG_7114|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,42.0,0,0,0,0,0,0,0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0,0,0,147.0,414.0,31.0,0,0,337.0,240.0,204.0,151.0,0,0,1261.0,312.0
MEG_7032|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0
MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,0,0,0,3547.0,7233.0,10943.0,2552.0,2530.0,0,8674.0,11846.0,0,2767.0,13554.0,15276.0,14254.0
MEG_6993|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,215.0,260.0,0,1102.0,0,875.0,0,0,0,2992.0,2700.0,0,0,701.0,0,3098.0
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,0,0,0,86.0,166.0,0,0,0,194.0,118.0,82.0,80.0,0,0,455.0,154.0
MEG_4002|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODA,0,0,0,81.0,131.0,0,0,0,275.0,128.0,125.0,100.0,0,0,561.0,157.0
MEG_7047|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,61.0,0
MEG_1485|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADC,0,0,0,0,79.0,0,0,0,201.0,0,0,300.0,0,0,149.0,0
