gene_accession,SRR4425689,SRR4425688,SRR4425691,SRR4425695,SRR4425683,SRR4425690,SRR4425694,SRR4425684,SRR4425656,SRR4425696,SRR4425681,SRR4425685,SRR4425692,SRR4425687,SRR4425686,SRR4425682
MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,9.0,0,0,0,107.0,0,0,0,0,29.0,42.0,34.0,0,36.0,47.0,27.0
MEG_8677|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation,0,0,0,0,29.0,0,0,0,0,0,0,0,0,0,20.0,0
MEG_3021|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSF,0,0,0,0,8.0,0,0,9.0,0,0,0,71.0,0,0,17.0,0
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,0,0,0,263.0,626.0,56.0,0,756.0,0,371.0,351.0,320.0,0,0,1521.0,574.0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,0,0,0,0,45.0,0,0,16.0,0,0,0,0,0,0,75.0,0
MEG_7100|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.0
MEG_4000|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTR,0,0,0,50.0,99.0,11.0,0,115.0,0,49.0,54.0,57.0,0,0,212.0,73.0
MEG_3814|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,248.0,284.0,0,0,0,687.0,0,0,0,81.0,0,0,0,631.0,0,126.0
MEG_7247|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETZ,0,0,0,0,50.0,0,0,252.0,0,0,0,362.0,0,0,109.0,40.0
MEG_7859|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUC,0,0,0,52.0,105.0,0,0,165.0,0,90.0,74.0,82.0,0,0,338.0,100.0
MEG_316|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,84.0,0,0,92.0,0,0,0,131.0,0,0,96.0,0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,0,0,0,58.0,116.0,0,0,175.0,0,88.0,91.0,75.0,0,0,341.0,98.0
MEG_3608|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,0,217.0,213.0,0,0,346.0,0,454.0,248.0,519.0,0,0,279.0,185.0
MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,0,0,0,0,93.0,0,0,0,0,0,0,0,0,0,0,0
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,23.0,0,0,131.0,0,0,187.0,0,0,0,177.0,0,0,273.0,0
MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,0,0,5.0,0,0,0,3.0,0,7.0,0,0,0,5.0,0,0,0
MEG_2674|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,18.0,16.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,23.0,0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,9.0,0,0,406.0,263.0,77.0,0,40.0,0,709.0,665.0,82.0,0,26.0,162.0,726.0
MEG_4175|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,0,2.0,0,0,0,4.0,0,0,0,7.0,0,2.0,0,0,17.0,8.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0,47.0,0,430.0,895.0,72.0,0,914.0,0,470.0,463.0,431.0,0,0,1820.0,663.0
MEG_2844|Drugs|MLS|23S_rRNA_methyltransferases|ERMR,0,0,0,0,331.0,0,0,485.0,0,0,0,558.0,0,0,504.0,0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,120.0,0,0,0,40.0,0,0,42.0,17.0,0,0,0,0
MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB,0,0,139.0,0,0,0,332.0,0,344.0,0,0,0,296.0,0,0,0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,26.0,19.0,0,211.0,401.0,40.0,0,561.0,0,235.0,268.0,233.0,0,0,978.0,331.0
MEG_7030|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0
MEG_7031|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,0,0,114.0,0,0,0,0,288.0,0,0,124.0,0,229.0
MEG_6656|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|TEHB,0,0,0,39.0,114.0,10.0,0,141.0,0,75.0,53.0,61.0,0,0,302.0,89.0
MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,116.0,152.0,0,226.0,153.0,415.0,0,0,0,662.0,708.0,49.0,0,436.0,91.0,729.0
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,428.0,460.0,270.0,585.0,1011.0,708.0,457.0,1130.0,477.0,844.0,821.0,1160.0,482.0,821.0,1041.0,904.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,0,17.0,0,153.0,272.0,0,0,335.0,0,179.0,136.0,165.0,0,0,738.0,261.0
MEG_5364|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,207.0,0,0,0,294.0,0,258.0,0,0,0,371.0,0,0,0
MEG_8250|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0,0,540.0,0,0,0,1112.0,0,1059.0,0,0,0,1252.0,0,0,0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,0,0,0,157.0,402.0,36.0,0,415.0,0,184.0,204.0,154.0,0,0,880.0,313.0
MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0
MEG_979|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
MEG_7046|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,192.0,470.0,0,0,601.0,0,0,152.0,181.0,0,0,726.0,0
MEG_7104|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,179.0,0,0,261.0,0,0,0,220.0,0,0,287.0,0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,0,0,0,75.0,96.0,0,0,146.0,0,76.0,85.0,71.0,0,0,318.0,90.0
MEG_7041|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0
MEG_7129|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,68.0,0,0,0,0,0,0,0,0,0,0
MEG_7203|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,0,0
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,0,0,0,31.0,62.0,0,0,84.0,0,40.0,29.0,37.0,0,0,170.0,48.0
MEG_2721|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,0,0,0,45.0,94.0,0,0,126.0,0,65.0,56.0,58.0,0,0,291.0,69.0
MEG_2818|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,0,361.0,0,0,395.0,0,0,0,480.0,0,0,520.0,0
MEG_3885|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,0,0,0,0,51.0,0,0,78.0,0,0,0,119.0,0,0,70.0,0
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0,0,141.0,886.0,762.0,0,337.0,748.0,516.0,1386.0,1786.0,813.0,251.0,0,2120.0,2057.0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,0,10.0,0,102.0,114.0,9.0,0,201.0,0,114.0,101.0,93.0,0,0,426.0,160.0
MEG_6071|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTF,0,0,0,26.0,0,0,0,0,0,26.0,0,0,0,0,0,0
MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,100.0,106.0,0,308.0,415.0,323.0,0,122.0,0,716.0,488.0,342.0,0,350.0,417.0,676.0
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,542.0,644.0,359.0,655.0,977.0,895.0,585.0,870.0,601.0,839.0,856.0,876.0,684.0,923.0,1181.0,1008.0
MEG_7157|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,87.0,117.0,0,116.0,106.0,321.0,0,0,0,351.0,343.0,37.0,0,314.0,0,424.0
MEG_3736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,0,0,0,0,0,0,0,80.0,0,0,0,42.0,0,0,148.0,52.0
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,0,0,0,123.0,217.0,23.0,0,283.0,0,111.0,129.0,104.0,0,0,565.0,195.0
MEG_2121|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,0,0,133.0,270.0,21.0,0,373.0,0,180.0,148.0,178.0,0,0,790.0,228.0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,0,0,94.0,175.0,0,0,214.0,0,62.0,64.0,67.0,0,0,289.0,94.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,168.0,484.0,0,0,662.0,0,267.0,344.0,724.0,9.0,0,577.0,355.0
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,14.0,0,0,39.0,0,0,0,23.0,0,0,0,0
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,0,0,0,52.0,169.0,0,0,154.0,0,89.0,57.0,54.0,0,0,326.0,103.0
MEG_7152|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,95.0,157.0,0,155.0,122.0,319.0,0,0,0,511.0,451.0,0,0,330.0,111.0,504.0
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,199.0,176.0,0,224.0,884.0,356.0,73.0,802.0,0,370.0,385.0,929.0,0,456.0,1290.0,430.0
MEG_1460|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0,0,0,0,0,0,0,10.0,0,0,9.0,16.0,0,4.0,0,9.0
MEG_6124|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,0,0,0,251.0,0,0,367.0,0,0,0,363.0,0,0,370.0,0
MEG_7853|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ZNTA,0,36.0,0,362.0,592.0,41.0,0,794.0,0,368.0,326.0,358.0,0,0,1527.0,479.0
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,21.0,68.0,0,0,94.0,0,0,20.0,32.0,0,0,115.0,22.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,7.0,0,0,86.0,153.0,0,0,186.0,0,91.0,83.0,81.0,0,0,363.0,125.0
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,136.0,0,0,0,210.0,0,186.0,0,0,0,255.0,0,0,0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,0,0,0,124.0,357.0,30.0,0,291.0,0,213.0,174.0,134.0,0,0,981.0,265.0
MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,0,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,724.0,798.0,694.0,1197.0,2869.0,1240.0,1240.0,2954.0,1223.0,1785.0,1574.0,1999.0,1395.0,1166.0,4497.0,2190.0
MEG_7058|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,0,54.0,0,0,0,0,0,0
MEG_2093|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORD,0,0,0,13.0,45.0,5.0,0,33.0,0,0,25.0,23.0,0,0,93.0,26.0
MEG_7037|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0
MEG_3892|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0,0,0,0,0,0,0,9.0,0,0,0,12.0,0,0,0,0
MEG_7632|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,0,0,0,0,108.0,0,0,0,0
MEG_987|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,0,402.0,0,0,72.0,0,0,303.0,134.0,0,0,258.0,377.0
MEG_8691|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALE,0,0,0,0,43.0,0,0,42.0,0,0,0,88.0,0,0,73.0,0
MEG_1732|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,17.0,0
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,0,0,0,24.0,78.0,0,0,72.0,0,61.0,55.0,47.0,0,0,230.0,76.0
MEG_7218|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,95.0,76.0,0,394.0,401.0,303.0,0,47.0,0,1010.0,879.0,186.0,0,311.0,271.0,1051.0
MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,19.0,231.0,0,0,0,0,59.0,42.0,113.0,0,0,236.0,57.0
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,164.0,0,0,47.0,0,24.0,40.0,114.0,0,0,456.0,135.0
